ID Receta,Titulo,Calorias,Carbohidratos,Proteinas,Grasas
Ynvcdh0LLQtZq4eWdW0T,Cheesecake de Fresa y Limón,115,17,11,0
c72XfCROxrnAy537UiH5,Ensalada Cremosa de Pollo y Manzana,115,6,12,5
o7Si6C4FcGmMspTkYqgU,Sopa Cremosa de Frijoles Blancos con Albahaca y Aceite de Oliva,115,18,5,2
zw62JRWmioczpNvbVS5x,Pastel de Calabaza Festivo con Corteza de Maple y Jengibre,115,22,2,2
08txtNEQcBRb7tWYdHnW,Salsa de Pera Asada,120,20,1,6
1EqTPlJezTNDBsBb298E,Ensalada Japonesa de Pepino,120,8,1,9
28e8xikJaYNQwG1TwmCI,"Dip de Frijoles Blancos, Limón y Feta con Hierbas",120,9,4,8
5bNv6TairbErbRjDEAJ7,Arroz Salvaje con Arándanos y Almendras,120,20,4,3
5x2765xHebYJLpqJDg3H,Ensalada de Invierno con Vinagreta de Champagne y Granada,120,6,2,11
6lyYcrvcDNtYM9JEObkI,Espárragos con Panko y Hierbas,120,15,5,5
BV9TKGs2Ye6kQpXz5D59,Pudín de Semillas de Chía con Limón y Frambuesa,120,18,3,5
CO1kYqGa1ALdFltkXMIQ,Ensalada Griega de Acompañamiento con Vinagreta de Vino Tinto,120,7,1,11
FZSrnNvhiI1gkJ5wEvJ1,Guiso de Frijoles Rojos,120,19,6,2
Hi2iOsPFFQe38eds0AtT,Garbanzos Asados y Especiados,120,15,4,6
K39Ozs4fzGes7kCUovbj,Ensalada de Espinaca con Arándanos y Almendra,120,9,2,10
MXwnPmSZvtKTUvFqYCbZ,Puré de Patatas con Hierbas y Aceite de Oliva,120,18,2,4
N4YuQb4YUsm2zyMs0qoS,Frijoles Blancos Ahumados y Espinacas,120,19,6,2
SUjFfNwKZMN9tT8sev6l,Cazuela de Huevo y Verduras,120,7,10,6
WAKVnzjv0FutekWraQu3,Ensalada de Patata y Coliflor,120,20,3,4
WPRjCBGkvVIJaHo4Al41,Ensalada de Invierno de Acción de Gracias con Vinagreta de Champagne,120,6,2,11
Z1dykkrNKwBtZfPx4362,Galletas de Avena con Maple y Especias de Calabaza,120,16,2,6
aSJ2bdvq7ioQJIkSSIts,Bisque de Calabaza,120,14,5,5
bEMPv8SXodaeJzkwqHO4,Wrap de Desayuno con Verduras,120,8,9,6
bbxiNJXGH2pG5rp5qJQV,Quiche de Bacon con Corteza de Papa,120,10,10,4
bot97TWHUcXvRmWQnDkB,Kabobs de Pollo Hawaiano a la Parrilla,120,8,15,3
d3SqMcQBjrZ2bV4Ys3cZ,Frijoles al Horno Vegetarianos,120,24,5,0
fSGOxKi6tGljluo91OK6,Sopa de Repollo Sustanciosa Económica,120,15,10,2
jquiYIfsIRkQgg7qzljh,Peras Escalfadas con Salsa de Granada,120,22,2,3
lLkqN36Cth1xJI7cYZnA,Crostini de Ricotta y Mermelada de Mora,120,18,5,3
tbefO0qKAB5cALp73NBI,Ensalada de Tomate con Ajo,120,8,3,9
wGSbJqp7yiIycqOgepcS,Batido de Superalimentos,120,26,2,2
xkF2RQyI7AYAEnmhYYUP,Falooda de Semillas de Chía,120,15,5,5
A26UF56q1EQ8uqzCbX47,Muffins de Salvado de Avena,121,20,4,4
66IPSWCqlXbTWLiktSZN,Pan de Maíz con Alcaravea en Sartén,125,17,3,5
I9JpixsYSLIoO4QDayl4,Salteado de Tofu,125,11,9,6
IXdmOgxwUZAvLQYx15yz,Sopa Rápida de Hierbas y Tomate,125,16,4,6
OXNKtdop0deLKlU0uZD2,Helado de Chocolate sin Lácteos,125,19,2,7
RzSCKf4wStuI5xlLxeir,Camarones con Limón a la Parrilla y Especias,125,3,20,4
qOU0qGyJr8OD9iRxiXva,Sopa de Aguacate de Verano,125,9,4,9
sUP85kps6qIlxKEudK0G,Panqueques de Batata y Trigo Integral,125,22,8,1
tYxP38lchkWXOtapFdbh,Alcachofas Rellenas Asadas,125,16,6,5
3dnYUBdW4m45sg3JwNYl,Camarones con Pesto Cremoso de Rúcula,130,3,17,6
6N01ymXHGWEywzqKUKqe,Ensalada de Atún y Aguacate,130,4,18,5
7wQo6W84CpfgJOPdUsIG,Tartas de Yogur con Higo y Nuez,130,14,4,7
8J6ZfK3tcZrYmiG6xDFS,Peras con Toffee de Almendra en Instant Pot,130,22,2,5
DXCUnjNZTjx1pZ4QO2A3,Elote a la Parrilla con Chile y Lima,130,20,7,4
DuTSm0vQT7mmBXHLZZZ7,Chips de Manzana con Canela y Dip de Yogur con Mantequilla de Cacahuate,130,13,5,7
FMU8VONUPZO9H2rKRxnQ,Sopa de Pollo y Arroz Salvaje,130,15,14,2
FWG7lI4McL20z7vZSicq,Mousse de Chocolate con Yogur Griego,130,17,9,4
Ld61a8Knj8UvxT92mVgi,Frittata de Verduras de Verano Económica,130,9,11,6
SO1DwKMpMvW3PTwn19fJ,Sopa de Calabaza y Kale,130,24,4,3
SXD91Cg2iBfzXJQGWTT9,Ziti al Horno con Verduras,130,19,9,3
Z14abJetcSMH75kIvQJr,Pizza de Calabacín,130,10,10,6
aq70559L3WJvoRg6dGsI,Espinacas Salteadas en Ajo y Aceite,130,11,8,8
b1XlX583JkthVHjFJr8r,Ensalada de Brócoli y Manzana,130,12,4,9
b8iDzQoarxREdCh8U7qR,"Sopa de Pollo, Champiñones y Cebada",130,12,15,3
c99ZlNKZzW1KMe83vDDD,Parathas de Espinaca y Trigo Integral,130,25,3,2
dGYDA2LPtgMs4Fz7xcUz,Elote con Chile y Lima,130,23,4,4
dsVqHYRaeFF3UWli4MQM,Palomitas de Maíz BBQ,130,18,3,6
gYbJn6P8Z2A2qNxUnDrL,Ensalada de Pollo con Frutas,130,16,13,1
iHomusLy3h3fZDyr0Saj,Camarones con Cilantro y Lima,130,1,24,3
oTRhtsz0BgISsVeLjmxF,Sopa Cremosa de Cangrejo de Eastern Shore de Maryland,130,7,12,6
pLHCLqHMBl6cpeMmLt8R,Ensalada de Maíz Fresco con Tomates y Albahaca,130,15,3,8
pWQ7K9abgZNCAq3I7B1B,"Ensalada de Coles de Bruselas con Aguacate, Alcachofas y Aderezo Cremoso de Miel y Mostaza",130,16,5,7
sCgmvBjHijyEam5ayAxA,Pasteles de Pescado Salteados,130,8,16,4
tR0bBzoxcdrwqJgaG7NP,Duraznos a la Parrilla con Balsámico Blanco y Crema de Mascarpone,130,15,4,6
tags94tIlIUQu03NUG07,Calabaza Espagueti con Parmigiano,130,9,3,9
xtKEAJQfPzFSC8VpnLS2,Ensalada de Verduras de Primavera con Vinagreta de Tomate,130,9,3,9
zULMqE9UAg2PW83OwYAa,Hamburguesa de Proteína en Lata,130,8,11,7
E72CuwMgOkKqVV77Jui2,Ensalada de Kale Asiática,135,11,4,9
GuWoxIXw03nNUlCmbQRw,Soufflé de Huevo,135,6,20,3
Hh8FqNu2Pa8xzEyaAZa3,Bruschetta de Lentejas,135,23,6,2
iRI2f9lNtgkK9AuMMZVM,Ensalada de Naranja y Nuez,135,13,2,9
2VMyJvkZ3Hkk6u87NfqA,Sopa Básica de Frijoles Toscana,140,22,7,3
3dPFdaNzgJOp3mvCDdtW,Quiche Mediterránea sin Corteza,140,7,8,8
5FGVJMrBFFbn8VwpMi9o,Hamburguesa Básica de Frijoles,140,24,7,1
7GN2XkLWOXVqLTMRocK7,Arroz Integral Simple con Cebolletas,140,25,3,3
7Rz2miwTfXIIjUw4myjR,Ensalada de Capas de Girasol y Brócoli,140,19,6,6
A6sxBDk340QsHrnzVHU0,Ensalada de Pasta Colorida,140,19,3,6
DULM4Lp07iraohjRqpfv,Macarrones y Queso de Coliflor con Langosta,140,14,13,4
E3FGaeZ7M99TSS5hEHv3,Desayuno Grande en Sartén,140,7,12,8
GPSmRkE5GIkDjWgMBpw9,Ensalada de Manzana y Nuez,140,11,2,11
JIZBTsQB30oGSFhJlTHd,"Pudín Energético de Cacao y Menta, a Base de Plantas",140,28,5,2
JYx2mfIaRaDlKPRWp66D,Arroz con Leche (Natilla de Arroz),140,24,6,2
K44wE5Qwel5QzhzETx6F,Pasta de Verduras de Verano Baja en Carbohidratos,140,15,11,5
LmPLXkdvzPe6EgCVZcl6,Batido de Frutas de Verano,140,22,5,5
MR9E5ZcfFw1q7WQXyLPW,Ensalada Griega de Frijoles,140,10,4,9
OWEh20igTtIvH4Mk9Wx5,"Rebanadas de Manzana con Mantequilla de Cacahuate, Arándanos y Nuez",140,13,3,9
RQlpshj8S5YppHfB7amj,"Ensalada Verde con Naranja, Aguacate y Cebolla",140,14,2,9
SJhEfG6E2xVmzJBZM4Db,Rollitos de Primavera de Tofu,140,20,7,5
TAi52uwbit8zxAdVQYcW,Frijoles Refritos Saludables de Ingrid Hoffmann,140,19,6,4
U0t6zvqGLXPr3GNQ8nPt,Camarones a la Parrilla con Cítricos y Verduras de Primavera,140,13,8,7
YPnW9EFHAXKBDcMdHVFh,Ensalada de Coles del Suroeste,140,10,2,11
gkvJ40ag245lwAtLEUnz,Sopa Fría de Pepino Persa con Cebollín,140,14,13,4
qKLCRQg4ojCR5RUIwQkV,Frijoles Negros y Tomates con Lima,140,15,5,7
rJA2uIIFywi3iEKZvgzP,Ensalada Picada con Aderezo de Cilantro y Lima,140,11,4,9
xzAcD3z9A8fe6GGG51Wd,Sopa de Kale con Pavo y Frijoles,140,14,13,4
xiNm2rs0raV8RuAJG5bi,Parfait Energético de Buenos Días,142,30,6,1
8Byr5u4sR72RDIA6Jlm7,Muffins de Calabacín y Dátiles,145,21,4,5
BXDSgVGyR1DwjyHCEGI7,Pollo con Mango a la Parrilla,145,2,24,3
GbnkQ7HwDERsTnvA4uLr,Joes de Pollo,145,17,10,4
J9ust30ukOnK7ILwC50s,Ensalada de Verduras de Cosecha Abundante,145,14,3,9
SPhjiRd3BSwFFO6Rntal,Hamburguesas de Avena Feelin’ Your Oats,145,23,5,3
mh73yMIbksvxLKmFWa0M,Mojito Sweeties Mash,145,27,2,4
18riBU3VMrUcK2DcEX40,Tabbouleh de Quinoa,150,24,5,4
5wdNYa93AgO9LALWMeo8,Rollitos de Lechuga con Salsa de Frijoles Negros y Mango,150,27,6,3
8cmvUGbFXLypaneHVIet,Curry de Verduras Indio,150,26,4,5
Fb7FjYr5IsNxGY00OR2q,Muffins de Pastel de Carne con Cobertura de Batata,150,15,11,5
GAia19d719rTeRYuPlb0,Chalotas y Coles de Bruselas Asadas con Chile,150,23,5,6
JAmcYM09LljBPWbY7z0U,Tacos de Camarón Tex-Mex,150,15,9,7
JnEZRSZFTsrsFLL82nLE,Estofado de Tilapia con Pimientos Verdes,150,10,24,2
OZzIRFLEit57yWKwA6lz,Sopa de Lentejas Mediterránea,150,18,12,3
PweGsfKeoJi4Q1XfCUDF,"Bruschetta de Ricotta, Berenjena a la Parrilla y Menta Fresca (Bruschetta Calabrese)",150,11,5,10
QejKekZi8X4GMVICEtbT,Quiche sin Corteza de Espárragos y Tomate,150,10,15,5
TFufahoBjpHfvWSAAxOc,Congee de Arroz Integral con Hierbas Salteadas,150,27,3,3
VhXbrwFswkKTQSX0w0e5,Guiso de Dos Frijoles,150,24,7,3
ZJlxYOz8JOb0ZTLHdBPL,Alcachofas con Ajo y Aceite (Carciofi All’Aglio E Olio),150,14,4,10
fCEaxvK8cMN8HU6ApBcC,Ensalada de Manzana y Queso Gorgonzola,150,14,2,10
ghyfZwv20K1gEG4mVrTk,Wraps de Pollo y Alcachofa Bajos en Carbohidratos,150,8,18,4
iT9UUlIYFKJW2GwPzNTS,Pudín de Quinoa para Postre,150,21,7,5
ipnyP8CFWOpDBjk56xwi,Mini Tarta de Durazno,150,20,2,8
iqUctdKCuwJ2foY9Um1S,Manzanas al Horno Dulces y Saladas,150,17,4,8
ivHiR0jciGyY7h3EdSVK,Pudín de Semillas de Chía con Chocolate y Mantequilla de Cacahuate,150,18,10,7
krPOeV7pGquXKcOqwKiM,Succotash de Calabacín y Maíz Fresco,150,27,7,3
krzQKC8Xs1OLPcwXFiBJ,Salsa de Durazno y Frijoles Negros con Chips,150,22,4,6
l3RGoDlOPbGgABHxA4CN,Ceviche de Atún,150,16,13,4
llwv8BNOyUPtxDI5aMTh,Hamburguesas de Salmón Económicas,150,4,19,7
oZebvEallf3V8DaACylF,"Batatas Asadas con Salsa de Yogur, Limón y Eneldo",150,26,5,3
qzW3Nh47zgFZ8rMJnfYN,Ensalada de Garbanzo y Rúcula,150,22,7,4
rIcg1eUeIVMSDtLWf1Mk,Tacos de Pescado,150,14,18,2
sKvKusAimaOBxwNcIl5F,Pollo Desmenuzado con Cilantro y Lima,150,5,25,3
tYRZ55CAdFSrhjo6SGS2,Camarones Simplemente Especiados,150,1,25,4
x082NTnCASKKQrs5Z2Y4,"Ensalada de Rábano, Sandía y Rúcula",150,11,3,11
xDhaVuVzrg7EMCqoquWk,Blondies de Mantequilla de Cacahuate con Cacao Nibs,150,15,3,10
xd4MtZNqMhtc6v0EpGAk,Vieiras a la Parrilla con Salsa Verde Gruesa,150,12,16,4
YOezjuh87Sg8vHSt6WWJ,Verduras de Verano a la Parrilla con Aderezo de Hierbas,153,8,1,13
4vMbcgSfMPCSNuc4NIXS,Frijoles y Verduras en Sartén en Tres Minutos,155,21,8,6
Np1qsmsEyMeO7ZwAVbuH,"Ensalada de Mozzarella, Tomate y Garbanzo",155,16,10,7
doDtysViUU7aPgnugezK,Tacos de Maíz y Calabacín,155,27,5,4
lGiDte3tpIWAcZRYJ3sX,Muffins de Banana y Chocolate sin Gluten,155,25,3,6
p0ZG9RV0PnOkZLIE1oM1,Receta Rápida de Ensalada de Garbanzo,155,19,5,7
plNJktwaM4EZBsjFzsJ8,Sopa de Puré de Papas con Ajo,155,24,7,4
sADZRPIu3Pkib4LIvtqh,Estofado Picante de Lentejas,155,18,13,4
4hgaPLkHhotV0ywjVDRk,Congrí Ligero (Frijoles Negros y Arroz Cubano),160,29,7,2
AG8A3RdB8EkmuYee2818,Pechuga de Pavo Asada con Hierbas al Estilo Provenzal,160,0,27,4
DUX8uTulQPY2Ie7G7vh9,Pescado a la Parrilla con Mantequilla y Limón sobre Espárragos a la Parrilla,160,6,23,6
I6r9kwFVKpltsRK1Q6jL,Ensalada de Brócoli y Naranja Mandarina,160,11,2,13
IlanZvqc1vLQnCENc3Af,Aguacate Relleno de 4 Capas,160,12,5,12
JyZbPtNxuFPN1HOBdT8I,Guiso de Calabaza con Garbanzos,160,28,6,3
L7dkVlox8AgPT1Lg5tMy,Hamburguesa Ateniense a la Parrilla,160,1,24,6
LDMtvrj6a9oftkK2TGZd,Patatas Gratinadas,160,29,6,2
LkR49580EYsHY3f8XOZ4,Bacalao con Estragón y Mostaza,160,1,21,8
LuREagJ1bYNv0YsQ6TyP,Tacos Dobles de Cerdo BBQ con Chipotle,160,15,15,7
P3ZIPtCoU4oJHIuEUkGD,Ensalada de Mango con Pollo,160,14,16,5
RDLnFmvbrfLgB563h9zD,Mix de Camino con Nueces Tostadas y Arándanos,160,8,5,13
RSslfZRsmesXLEIPWDuE,Ensalada de Gazpacho para Barra de Ensaladas,160,25,7,4
SM4RzL5xP51c70DA3RQe,Huevos Rancheros,160,15,10,7
SQFdG37rmqdgTK1EBHnS,Lubina a la Provenzal,160,7,22,4
V6sKF9QKJ3va8awNmAMs,Barcos de Huevo con Calabacín,160,8,15,8
WJeSTYLWFgevoj4KxeNi,Pasteles Whoopie de Pastel de Zanahoria,160,23,6,5
XmwNVRDKmeGdXmvqZ0Ye,Flan de Canela,160,22,10,3
XvPuT8ijrxnbI7zw0pQh,Pitas Económicas con Ensalada Griega y Camarones a la Parrilla,160,19,9,6
XyFUVamR8F8d1NPHkJYi,Granola de Otoño con Semillas de Calabaza,160,23,4,6
ZbBf6sEKZ71W1HlIU5MG,Quinoa al Curry con Calabaza y Garbanzos,160,22,6,6
dxyDzgqUDE4URo89xrXc,Ensalada Panzanella Italiana Clásica,160,20,4,8
fzs0XAb3cqPNaEtL1pSi,Fajitas de Pollo con Lima a la Parrilla,160,22,18,4
gQ6VdUXFyeIiFsqD1xQz,Pizza de Pollo BBQ,160,23,11,3
gRQqpDvoftAr7M1PomJI,Sopa Mexicana de Albóndigas (Albondigas),160,7,20,5
iD2st9fhR78bVcjPV7Dt,Huevos Benedict Florentino,160,16,11,8
kQPNFOTtbjzfhkNw9J24,Ensalada de Kale y Quinoa,160,19,5,8
mpQxzk9dBLoA5QKNmK4E,Nuggets de Pollo con Salsa para Mojar de Miel y Mostaza,160,11,9,9
o14hsF836nVHHVmFnGDW,"Ensalada de Frijoles Pinto, Arroz Integral y Espinaca",160,28,8,3
ovqzEl1bAT0qkwg2rtn5,Gumbo de Verduras,160,22,6,6
pVCC48CrBWNjzS86EzFf,Muffins de Ciruela,160,23,4,6
sCWT5Uyn3SeuGXTcAw7I,Ensalada Deliciosa de Aguacate y Fresa con Piñones Tostados,160,14,2,12
t3c50ASB7BCUi3jty78s,Shakshuka,160,10,9,10
tkj5wopKOdRzoM3QxmKI,Salsa Fresca de Frijoles Negros,160,22,4,6
vMBdwnpLsxJ8sUS4whCw,Pollo Desmenuzado BBQ en Olla de Cocción Lenta,160,9,16,6
G5KwRYBtEqaz5vKRtqhh,Hamburguesas de Pollo Sensacionales,165,4,24,6
LAm0VKMbMj0u6UUCWl4H,Lomo de Cerdo a la Parrilla con Salsa de Durazno,165,12,23,3
NWAulAPbHADhW696br7U,"Spiedini Toscano con Hierbas Frescas, Limón y Semillas de Hinojo Ralladas",165,1,24,6
QzKGFrlH1IfxBHZkIUSg,Hot Pockets de Trigo Integral,165,26,9,4
TNBY8Ys77FuJhn0a7z6R,Sopa de Frijoles Blancos y Verduras con Farro,165,28,7,3
Xd2tXvi2PYFC8WioBbIq,Gremolata de Salmón y Espárragos,165,5,22,6
jcqa4libwRrZDaW8HXye,Guiso de Lentejas,165,26,9,3
qJA7V2rU687QXov7ywjH,Croquetas de Frijoles Negros con Cilantro y Lima,165,28,6,3
0DAC7gqEbU0Ccq8TSHV6,Ensalada de Bistec a la Parrilla,170,8,17,7
1RkPgvdcsf4D2a4CJr4r,"Ensalada de Manzana, Remolacha y Zanahoria con Vinagreta de Naranja Roja",170,15,2,12
4qCA7IeKxRmYpPfL1j5J,Bacalao Glaseado con Miso,170,8,24,4
5POPSulsr0acTRi7vGt4,Bistec de Lomo con Cebollas Cubiertas,170,9,18,6
6L5DgyR1rLYWeAEUEOke,Verduras para Ensalada con Pacanas Especiadas,170,11,3,13
78CQPSbMEj57rqiIwA2z,Hamburguesas de Pavo Asiáticas Económicas,170,3,20,9
CDyyJAh1UxC3Ol6gJeje,Pitas de Queso y Verduras,170,23,8,6
FXwAluLFWyQWc10iIxxI,Pasteles de Quinoa,170,28,10,2
JPRLmLt8x6hr2fcV3VAv,Ensalada de Lentejas,170,21,9,7
LzpBRiHuRk2pwOKhLh06,"Orzo con Limón, Alcachofas y Espárragos",170,26,6,5
M3CGtjLiyP5rJOPguefP,"Verduras Mixtas con Arándanos, Tocino y Nueces",170,12,5,13
PA8SEm70DqytzkSkSyDf,Huevos Revueltos Suaves con Hierbas sobre Tostada,170,16,11,8
PDX6zyFMBVp3ZACFHQ1X,Salteado Económico de Col Rizada y Salchicha,170,17,14,6
SS1EfSUqzxKeFpcDVkRN,Pechugas de Pollo Asadas,170,3,24,6
SXGvI2jb0KpknsYsWG9w,Pollo a la Parrilla con Miel y Lima,170,5,26,5
UL6QcBXrJVojrOKvskYe,Ensalada de Espinaca con Queso de Cabra y Remolacha,170,13,5,12
Uvy1JH5UIq6RSoEmphSr,Relleno de Pan con Hierbas,170,27,5,4
Xdf8hDovfC4jHXHmdUu8,Napoleón de Verduras a la Parrilla,170,19,11,7
ZQvyUDJXHGAXfaPMTpOC,Crepes de Chía y Frutas del Bosque en Instant Pot,170,28,8,3
ce1Lu2DPSHByZrfCeC1t,Pizzas de Desayuno de Trigo Integral,170,20,14,4
iQ2mI9s01NXnAGepouXp,"Ensalada de Quinoa, Rúcula y Albaricoque",170,21,5,8
iZ53QZ91VYVCjt2ZPJD8,Jambalaya de Camarones,170,15,20,4
maY9gNr5OVOJieq5GByz,Pastel de Taza de Chocolate sin Gluten,170,23,5,9
ohgGulF2iYeMrjgAAAUW,Sopa Mexicana de Frijoles Negros,170,15,20,3
p03XClVCs2HrKkK7KyOC,"Socca con Huevos Escalfados, Tomates Asados y Albahaca Fresca",170,9,9,11
rkmdVhQxaGCxWHEGtHsU,Bisque de Calabaza con Jengibre,170,23,3,4
rnaEevsIeBA5HdUy1jbt,Ensalada de Rúcula con Naranjas Mandarina,170,14,5,12
tF0Wvl7sCOrX6LkzDB0k,Hinojo y Frijoles Blancos Guisados,170,26,8,4
tePfs15UJujziD50JPbH,Zuppa Toscana con Coliflor y Kale,170,6,18,9
tiJsuz7JTNkXCiGcwZN0,Calabaza Espagueti Pad Thai,170,19,16,4
7iu5SeOadA4mgwDTt3rc,Tiras de Pollo con Yogur de Limón y Especias,175,5,30,3
TXjFPxphYZCh6DvwdfjT,Mix de Snack Saludable - Receta de Foodie,175,9,6,14
Tga2wXhpQNjywNa3rzdj,Lomos de Cerdo Picantes con Chile y Vinagre Negro,175,2,29,5
YAxljNXetjqwiUfW9Qa4,Ensalada Cremosa de Pollo Teriyaki en Tazas de Lechuga,175,9,19,7
ee31zxoPuQOEyYoQQeui,Congee de Avena,175,19,10,6
4BCgKq47V449Ee31bQ7N,Chili de Verduras,179,33,9,3
07hqNaI8OzH25WLONLv1,Salteado Simple de Pollo,180,9,18,8
0b1mrZwtYKFbPYDC5glX,Paquete de Atún Teriyaki a la Parrilla,180,12,30,1
3OfK1dNbVALSzIE80qSV,Bocaditos de Phyllo Dulce y Ácido con Frambuesa,180,30,3,6
5lgS1wZDmEiIl0XCN59l,Pizza de Verduras a la Parrilla,180,31,9,4
ArR3LzGCdhbftYDyEQ38,Zuppa di Ceci (Sopa de Garbanzo),180,28,8,5
GFakRt8xacPr67dChJS5,Salteado de Calabacín y Pimiento Rojo al Horno en Bandeja,180,10,12,11
GfgDjWInk2moNgN1KepU,Caldo Verde (Sopa Verde),180,15,12,9
I3KUVMZq0GhcBHRDFeeB,Albóndigas de Espinaca y Pavo,180,8,19,7
ITE9ompmxjvnafGb1NRj,Tazón de Desayuno con Puré de Batata,180,24,9,6
KHad38jVxYJUrQVn5Fol,Tostadas de Rábano con Queso de Cabra y Cebollín,180,19,11,7
KrYjwl4dcgapLvmckQaH,Crema de Maíz y Pollo con Jalapeño,180,21,18,3
L9fqBAPc4dds3y9q37IL,Alfredo de Aguacate con Tallarines de Calabacín,180,11,4,15
LgUj9x8dLGa5nNCEIo0R,Lasaña de Espinacas en Crockpot,180,22,10,6
LmBKBAiXTukYyDoQdkZ5,Filetes de Pescado con Romero Fresco,180,0,24,9
MZoeRo9pFYiuTN9A07ti,Camarones al Coco en Freidora de Aire,180,9,28,4
RH9ea8sslMn57nx1kzdC,Hamburguesas de Verduras Económicas con Ensalada de Mango,180,32,7,3
RQn2Hll28M04aLG7CVV5,Guiso de Verduras Económico con Albóndigas de Trigo Integral,180,31,9,3
UR0FLgwQQPX12GcmMJ1H,Ensalada de Durazno y Maíz de Verano,180,33,5,6
bvNdAOZiFWSLOObMO1sn,Salchicha de Pollo a la Parrilla con Calabacín y Pimientos,180,9,17,8
cRke417wPGNbvaLqZoJZ,Quinoa Roja y Farro,180,28,5,5
ckAsxliBb8tnCL4X7wke,Parfait de Yogur sin Azúcar con Frutas Frescas,180,19,24,1
e1D5H1OW49p6XYubJaxd,Calabaza Espagueti Asiática en Instant Pot,180,21,10,8
e65bhlPiD5V7NnyAtc8D,Vieiras Selladas en Sartén con Cintas de Verduras,180,12,15,7
f6Q1RTpCxzbfsjxqh2I5,Mini Frittata de Verduras,180,8,7,14
fTKrAz6nQb9ZVxA3Ecfi,Ratatouille en Slow-Cooker con Frijoles Blancos,180,30,10,3
fnad3kl5G2wytraOxeH9,Salsa de Fresa y Jalapeño sobre Pollo a la Parrilla,180,8,25,5
h0ggcHkGf6enBd0Rcjbv,Quinoa con Pimiento Rojo,180,21,6,8
isxKWbKsjbVriw4AQ0gx,Strata de Verduras Asadas,180,26,11,4
jKe9p7Uu3fC6mhE4Q7PB,Ensalada de Quinoa y Repollo Tostados,180,27,9,4
kpqhAEoEldBFA84QFkql,Ensalada de Cosecha,180,5,3,17
sYt4H1sHlQSr8qZ4Qhzb,Sopa de Fideos de Pollo con Jengibre al Estilo Ramen,180,23,19,1
tEGyRLzr8N0FP7vXIPqB,"Sopa de Salchicha, Frijoles y Quinoa",180,24,9,5
zEGfzEvrGcVr9iZckvFE,Quinoa con Espinaca y Piñones,180,22,7,8
HiXKWZsSWBNbLMLPUMBJ,Muffins de Calabacín Altos en Fibra,185,28,5,6
YpkvsJGZTv8Upu4e64hE,Ensalada de Arroz Integral y Edamame,185,30,7,5
hPSR2kQS1SghFS9cSQDI,Quesadillas de Cerdo y Queso a la Parrilla,185,16,18,6
lgOm2YyBbEx0ryzxwHPR,Pan Plano de Espelta Mediterráneo,185,26,8,6
9jigvUAmOIKzPX8onzKQ,Roll-Ups Mediterráneos,187,29,7,6
1cpDnzbgFUIrvSUgSpvv,"Batido de Banana, Mantequilla de Cacahuate y Chocolate con Leche",190,19,11,11
1sSK7FrHiClZj75LTUa8,Ensalada Saludable al Sol,190,17,7,12
3PdXwbpLZbWu9neB64oj,Tomates Cherry Asados con Romero y Ajo,190,14,4,14
3xnhojyoSQd66895k6R7,Lentejas Perfectamente Cocidas Fáciles,190,36,11,0
4ceqXd9mspqSUoY85i9c,Pavo Asado con Verduras en Bandeja,190,7,25,8
5JqXCHaieOsWccySYRIP,"Risotto de Cebada, Champiñones y Hierbas",190,32,9,3
6kaqFzIepc4fdu2eFd4g,Frittata Rápida de Salchicha y Albahaca Fresca,190,6,21,8
8mXm35XzTkK6xl0gP0kv,Muffins de Manzana y Especias Bajos en Carbohidratos,190,9,7,16
C0ipjXUIzxryGvjO2kkc,Mix de Snack Energético,190,19,4,12
CqUbjPChexaRvRRlBEBb,Succotash de Tomate Uva,190,28,9,6
LopVt2NzwdmYpwDaYUAB,Crisp de Frutas del Bosque,190,24,3,11
QR2buomJRNH9mPmtmaFT,Tilapia Crujiente con Pacanas,190,7,24,8
Yej4lDS049vmFZuyWc4V,Tostadas de Camarón Ahumado con Ensalada de Mango y Chipotle,190,29,10,5
YosqnFCek52cnxcNhiIG,Lomo de Cerdo Asado con Hierbas y Mostaza,190,2,22,10
c5cdVUxOZicV6Ihp0Nlh,Bacalao de Cítricos Asado a Baja Temperatura,190,11,21,8
d7ggJ9tEoo4oc2mULYdD,Batatas Rellenas de Brócoli,190,28,6,7
fwgzHpipPbwUIEksh7QR,Ensalada de Pechuga de Pato Sellada,190,12,10,12
hfD7kqzXzILrrGXTHMCp,Sándwich Cubano de Ronaldo,190,16,20,6
jMUtru09fatXU9cPH1Nm,"Huevo al Horno con Aguacate, Tomate y Ensalada de Cítricos",190,11,8,8
lfR3AC9fQ73L9p2t0T4K,Parfait de Yogur con Arándanos y Limón,190,21,19,4
mhDyyp4bgzRCqejQJgUc,Bistec a la Parrilla con Champiñones,190,2,23,10
uLW9xTLZuKcul0C3tP5s,Chili de Verduras del Jardín y Frijoles Blancos,190,29,10,4
11ZHT1rkXXetn52X8yIu,Nuevas Hormigas en un Tronco,195,16,6,14
Sz9mSbnk0ZXBhOqvcYqF,Wrap de Verduras a la Parrilla,195,29,12,10
dgLhkyfHTyuEj9aCKEZi,"Filete con Chalota, Calabacín y Tomate",195,10,26,4
fhLdofBNFznoJN9b2Tgz,Pollo Entero de Cocción Lenta,195,1,21,12
hkpG2144xtnrgKvLB2tu,"Ensalada Fresca de Maíz, Tomate y Aguacate con Camarones",195,12,17,10
